year,quarter,district,count,amount
2023,1,bhandara district,7547790.0,12694847227.0
2023,1,nandurbar district,8430736.0,14050704312.0
2023,1,chandrapur district,18577094.0,25598818006.0
2023,1,kolhapur district,34958486.0,47429221437.0
2023,1,solapur district,78530550.0,129110342469.0
2023,1,mumbai district,45774016.0,60530759966.0
2023,1,sindhudurg district,2710982.0,4162122806.0
2023,1,dhule district,18707553.0,29608854638.0
2023,1,wardha district,9686307.0,13865514215.0
2023,1,parbhani district,17271660.0,25877465140.0
2023,1,mumbai suburban district,119452769.0,138677680552.0
2023,1,hingoli district,8685933.0,13136815207.0
2023,1,ratnagiri district,5377285.0,7625526219.0
2023,1,nanded district,35403216.0,56316419080.0
2023,1,osmanabad district,21559939.0,34320473293.0
2023,1,nagpur district,87172881.0,116369650409.0
2023,1,buldhana district,25016513.0,39188670455.0
2023,1,nashik district,119376880.0,167693934792.0
2023,1,akola district,15331681.0,22237521926.0
2023,1,yavatmal district,18270826.0,27373429492.0
2023,1,aurangabad district,95131875.0,121063237188.0
2023,1,amravati district,28366757.0,42808116309.0
2023,1,washim district,9081915.0,13734807753.0
2023,1,sangli district,28688837.0,44817250461.0
2023,1,gadchiroli district,5702009.0,9728601846.0
2023,1,raigad district,50072751.0,58510274697.0
2023,1,palghar district,37732488.0,46209116176.0
2023,1,jalna district,21617002.0,33979501349.0
2023,1,gondia district,8055392.0,13740824732.0
2023,1,ahmednagar district,78198945.0,127588673135.0
2023,1,pune district,505841046.0,489824129517.0
2023,1,beed district,29176974.0,50233010150.0
2023,1,satara district,36879788.0,49100769032.0
2023,2,jalgaon district,43918929.0,69143178468.0
2023,2,latur district,39755669.0,56437687102.0
2023,2,thane district,155714593.0,178939371434.0
2023,2,bhandara district,8772364.0,14542894283.0
2023,2,nandurbar district,9729146.0,15801530018.0
2023,2,chandrapur district,21125219.0,28796861535.0
2023,2,kolhapur district,38284895.0,50983300644.0
2023,2,solapur district,88308858.0,140499967071.0
2023,2,mumbai district,50518947.0,64178064613.0
2023,2,sindhudurg district,3206946.0,4994087558.0
2023,2,dhule district,21311364.0,32657563897.0
2023,2,wardha district,11018651.0,15725149078.0
2023,2,parbhani district,20113729.0,29564795893.0
2023,2,mumbai suburban district,130857450.0,148410175880.0
2023,2,hingoli district,10210748.0,15096901996.0
2023,2,ratnagiri district,6003448.0,8454328736.0
2023,2,nanded district,41039783.0,65861160572.0
2023,2,osmanabad district,24996830.0,38698944859.0
2023,2,nagpur district,97521493.0,129504759626.0
2023,2,buldhana district,29278971.0,45401769170.0
2023,2,nashik district,135966489.0,184867119659.0
2023,2,akola district,17501058.0,25163689217.0
2023,2,yavatmal district,21384758.0,31432158097.0
2023,2,aurangabad district,105820511.0,132952857337.0
2023,2,amravati district,32364745.0,47513217418.0
2023,2,washim district,10672777.0,15839093691.0
2023,2,sangli district,31753332.0,47671264598.0
2023,2,gadchiroli district,6511653.0,10972942391.0
2023,2,raigad district,55379671.0,63261035124.0
2023,2,palghar district,40593300.0,48523737919.0
2023,2,jalna district,25426010.0,39055254952.0
2023,2,gondia district,9289985.0,15203836441.0
2023,2,ahmednagar district,88553642.0,139707887255.0
2023,2,pune district,554427668.0,535801107518.0
2023,2,beed district,34709080.0,59796330775.0
2023,2,satara district,41675136.0,54550581643.0
2023,3,jalgaon district,48358266.0,70702094558.0
2023,3,latur district,44567363.0,56992689924.0
2023,3,thane district,170404523.0,188843145118.0
2023,3,bhandara district,9507268.0,14348573669.0
2023,3,nandurbar district,10930709.0,15681662881.0
2023,3,chandrapur district,23759793.0,29770727981.0
2023,3,kolhapur district,40915113.0,52781796413.0
2023,3,solapur district,98314808.0,147822590848.0
2023,3,mumbai district,56384940.0,66929058697.0
2023,3,sindhudurg district,2892061.0,4115833896.0
2023,3,dhule district,23380569.0,33869085263.0
2023,3,wardha district,12151834.0,15925275599.0
2023,3,parbhani district,22755644.0,30069003790.0
2023,3,mumbai suburban district,144408431.0,156083806649.0
2023,3,hingoli district,11484068.0,15517454106.0
2023,3,ratnagiri district,5622567.0,7363013925.0
2023,3,nanded district,46088967.0,66389759382.0
2023,3,osmanabad district,27508444.0,38968719335.0
2023,3,nagpur district,109330463.0,135597965489.0
2023,3,buldhana district,32646975.0,45954816772.0
2023,3,nashik district,147156281.0,195436937930.0
2023,3,akola district,20181903.0,26504660325.0
2023,3,yavatmal district,24242272.0,32816183042.0
2023,3,aurangabad district,119425478.0,142507066152.0
2023,3,amravati district,35853205.0,49570681008.0
2023,3,washim district,11893946.0,16053693555.0
2023,3,sangli district,34485535.0,49083006957.0
2023,3,gadchiroli district,7347453.0,11526124099.0
2023,3,raigad district,59850699.0,66276827966.0
2023,3,palghar district,44864230.0,51221476224.0
2023,3,jalna district,28577430.0,40437582186.0
2023,3,gondia district,10129312.0,15600745253.0
2023,3,ahmednagar district,97743482.0,150892376443.0
2023,3,pune district,625390706.0,593994260196.0
2023,3,beed district,39245244.0,62312021984.0
2023,3,satara district,42878605.0,54211466626.0
2023,4,jalgaon district,56626744.0,83558825366.0
2023,4,latur district,51515559.0,67004660096.0
2023,4,thane district,192539402.0,209015388352.0
2023,4,bhandara district,10737914.0,16669952096.0
2023,4,nandurbar district,12540037.0,18026751711.0
2023,4,chandrapur district,27262447.0,34464247488.0
2023,4,kolhapur district,46837332.0,59433249423.0
2023,4,solapur district,113841137.0,169065426325.0
2023,4,mumbai district,64843921.0,77317355777.0
2023,4,sindhudurg district,3531265.0,4881507372.0
2023,4,dhule district,27088875.0,39264603039.0
2023,4,wardha district,13966269.0,18471518870.0
2023,4,parbhani district,26454533.0,35441901880.0
2023,4,mumbai suburban district,161597277.0,173236147615.0
2023,4,hingoli district,13218678.0,18055009169.0
2023,4,ratnagiri district,6788049.0,8758336510.0
2023,4,nanded district,54251071.0,78641406813.0
2023,4,osmanabad district,32505156.0,46449268299.0
2023,4,nagpur district,121596100.0,153904001716.0
2023,4,buldhana district,37958556.0,53146748140.0
2023,4,nashik district,164191962.0,220053696049.0
2023,4,akola district,23704617.0,31627934548.0
2023,4,yavatmal district,27896072.0,37429093121.0
2023,4,aurangabad district,134713801.0,160937462757.0
2023,4,amravati district,41791258.0,60301878042.0
2023,4,washim district,13823235.0,18775640420.0
2023,4,sangli district,39227064.0,54938828801.0
2023,4,gadchiroli district,8362085.0,12766221031.0
2023,4,raigad district,68647056.0,73428232667.0
2023,4,palghar district,52378331.0,58510579807.0
2023,4,jalna district,32077537.0,45184767337.0
2023,4,gondia district,11428528.0,17521020253.0
2023,4,ahmednagar district,111100461.0,170720443844.0
2023,4,pune district,673819127.0,639679187750.0
2023,4,beed district,42799858.0,68635770832.0
2023,4,satara district,50501411.0,62697871642.0
2024,1,jalgaon district,63713113.0,92902932567.0
2024,1,latur district,58225672.0,73604502775.0
2024,1,thane district,202824955.0,215591541310.0
2024,1,bhandara district,12169562.0,19124669567.0
2024,1,nandurbar district,14180355.0,21195383978.0
2024,1,chandrapur district,30822812.0,39376663958.0
2024,1,kolhapur district,50890243.0,62836939651.0
2024,1,solapur district,127991531.0,186810705530.0
2024,1,mumbai district,69196322.0,80735270673.0
2024,1,sindhudurg district,3878879.0,5395551249.0
2024,1,dhule district,30409559.0,44244153434.0
2024,1,wardha district,15749995.0,21227360350.0
2024,1,parbhani district,31107879.0,41774626438.0
2024,1,mumbai suburban district,169180881.0,179594285523.0
2024,1,hingoli district,15406519.0,20670723218.0
2024,1,ratnagiri district,7469641.0,9517328651.0
2024,1,nanded district,63503663.0,91004708916.0
2024,1,osmanabad district,36186015.0,51472469877.0
2024,1,nagpur district,131824873.0,166124581502.0
2024,1,buldhana district,43875579.0,62134019734.0
2024,1,nashik district,181839029.0,240375082446.0
2024,1,akola district,27239223.0,36713100198.0
2024,1,yavatmal district,31658838.0,43002314365.0
2024,1,aurangabad district,152755419.0,181384155116.0
2024,1,amravati district,47301831.0,66444536197.0
2024,1,washim district,16195674.0,21916420452.0
2024,1,sangli district,43734313.0,60767234392.0
2024,1,gadchiroli district,9594694.0,14465276793.0
2024,1,raigad district,73173175.0,76906252628.0
2024,1,palghar district,56863042.0,62525280251.0
2024,1,jalna district,38189994.0,55027360463.0
2024,1,gondia district,12925932.0,19872202147.0
2024,1,ahmednagar district,126557856.0,188324218977.0
2024,1,pune district,733071386.0,673821354148.0
2024,1,beed district,51102983.0,79891592593.0
2024,1,satara district,54959044.0,66124094789.0
2024,2,jalgaon district,71748470.0,103772144582.0
2024,2,latur district,63278836.0,81295612998.0
2024,2,thane district,219030396.0,226000030934.0
2024,2,bhandara district,13703848.0,20767932721.0
2024,2,nandurbar district,15713904.0,22868204029.0
2024,2,chandrapur district,33913475.0,42663215333.0
2024,2,kolhapur district,54814808.0,66712098417.0
2024,2,solapur district,138762460.0,197215551450.0
2024,2,mumbai district,73618716.0,80934755744.0
2024,2,sindhudurg district,4357480.0,6059434329.0
2024,2,dhule district,33435721.0,47905494773.0
2024,2,wardha district,17357783.0,23167147637.0
2024,2,parbhani district,34916186.0,47250766986.0
2024,2,mumbai suburban district,181894333.0,185969047189.0
2024,2,hingoli district,17270758.0,23512994750.0
2024,2,ratnagiri district,8265537.0,10461627789.0
2024,2,nanded district,70615001.0,102153770812.0
2024,2,osmanabad district,39140032.0,54061651146.0
2024,2,nagpur district,141322812.0,175511200797.0
2024,2,buldhana district,49059093.0,67167007123.0
2024,2,nashik district,195527613.0,250949984729.0
2024,2,akola district,30093192.0,39766431399.0
2024,2,yavatmal district,35474644.0,47376358581.0
2024,2,aurangabad district,162740851.0,187304124243.0
2024,2,amravati district,51222557.0,69189874920.0
2024,2,washim district,18324301.0,24405326061.0
2024,2,sangli district,46522867.0,62151226729.0
2024,2,gadchiroli district,10788191.0,16200735709.0
2024,2,raigad district,79815570.0,81603272680.0
2024,2,palghar district,61053195.0,64369740107.0
2024,2,jalna district,43407785.0,60161540797.0
2024,2,gondia district,14719191.0,21795494858.0
2024,2,ahmednagar district,138042382.0,197926877124.0
2024,2,pune district,774940848.0,703288284286.0
2024,2,beed district,59071909.0,90393186607.0
2024,2,satara district,59530057.0,70857185218.0
2024,3,jalgaon district,75996158.0,102927134918.0
2024,3,latur district,66704149.0,78388523482.0
2024,3,thane district,232855213.0,237163270363.0
2024,3,bhandara district,14380269.0,20839710324.0
2024,3,nandurbar district,17014215.0,22222614140.0
2024,3,chandrapur district,36846262.0,42888964678.0
2024,3,kolhapur district,56584100.0,67868917614.0
2024,3,solapur district,148089341.0,199932875758.0
2024,3,mumbai district,78446773.0,84573043915.0
2024,3,sindhudurg district,4003692.0,5155256019.0
2024,3,dhule district,35755786.0,48363651803.0
2024,3,wardha district,18765915.0,23180601011.0
2024,3,parbhani district,37343364.0,45009655700.0
2024,3,mumbai suburban district,196164375.0,196501777539.0
2024,3,hingoli district,18721562.0,22852131192.0
2024,3,ratnagiri district,7904872.0,9488422223.0
2024,3,nanded district,75586029.0,97439599156.0
2024,3,nagpur district,154536452.0,181360864288.0
2024,3,dharashiv district,41432655.0,52638193242.0
2024,3,buldhana district,52856563.0,66037166854.0
2024,3,nashik district,205874553.0,259328603302.0
2024,3,akola district,33388585.0,40477698690.0
2024,3,yavatmal district,39285047.0,48373483386.0
2024,3,amravati district,56011699.0,71603032603.0
2024,3,washim district,20163710.0,24387455411.0
2024,3,chhatrapati sambhaji nagar district,176233945.0,193676190941.0
2024,3,sangli district,49443248.0,64044336664.0
2024,3,gadchiroli district,11614366.0,15762046753.0
2024,3,raigad district,83956758.0,85479759033.0
2024,3,palghar district,64644883.0,66731371406.0
2024,3,jalna district,46594831.0,59830960883.0
2024,3,gondia district,15544083.0,21704891842.0
2024,3,ahmednagar district,148127375.0,206347871734.0
2024,3,pune district,839977058.0,761109455466.0
2024,3,beed district,64838805.0,92345655184.0
2024,3,satara district,61717304.0,71233474622.0
2024,4,jalgaon district,85555252.0,120921624584.0
2024,4,latur district,75637799.0,92305629391.0
2024,4,thane district,260133540.0,262082431087.0
2024,4,bhandara district,16271460.0,24399837008.0
2024,4,nandurbar district,19410052.0,26176428354.0
2024,4,chandrapur district,42080334.0,49872424334.0
2024,4,kolhapur district,63161403.0,76333770713.0
2024,4,solapur district,164430995.0,226537809406.0
2024,4,mumbai district,87657979.0,95067595052.0
2024,4,sindhudurg district,4911921.0,6232678324.0
2024,4,dhule district,40448892.0,56477818891.0
2024,4,wardha district,21508966.0,26749601109.0
2024,4,parbhani district,41327515.0,52906178282.0
2024,4,mumbai suburban district,216881525.0,214957646828.0
2024,4,hingoli district,21280646.0,27209588762.0
2024,4,ratnagiri district,9590872.0,11414039345.0
2024,4,nanded district,84812032.0,113646259969.0
2024,4,nagpur district,171355260.0,205480045288.0
2024,4,dharashiv district,48675856.0,64355020416.0
2024,4,buldhana district,59818437.0,77740496846.0
2024,4,nashik district,228252514.0,293636232748.0
2024,4,akola district,38095559.0,47738130540.0
2024,4,yavatmal district,45349638.0,56859282995.0
2024,4,amravati district,64279621.0,85683754925.0
2024,4,washim district,23206557.0,28989939057.0
2024,4,chhatrapati sambhaji nagar district,191942144.0,217245607999.0
2024,4,sangli district,54758218.0,71485871669.0
2024,4,gadchiroli district,13488906.0,18411372212.0
2024,4,raigad district,95383875.0,95150422240.0
2024,4,palghar district,73947109.0,75856835012.0
2024,4,jalna district,51613317.0,70754228943.0
2024,4,gondia district,17779815.0,25256313640.0
2024,4,ahmednagar district,161588684.0,230367459302.0
2024,4,pune district,900035103.0,817012243191.0
2024,4,beed district,70681556.0,105143084236.0
2024,4,satara district,68878487.0,80570748189.0
2018,1,kangpokpi district,4187.0,12129421.383849183
2018,1,noney district,646.0,747261.2810295916
2018,1,imphal east district,21960.0,26028937.81002756
2018,1,thoubal district,8288.0,8366772.887529282
2018,1,kakching district,1622.0,1924584.238445488
2018,1,jiribam district,1305.0,3564799.4519929583
2018,1,ukhrul district,1399.0,1647288.6651835062
2018,1,tamenglong district,1007.0,1709209.2458958817
2018,1,kamjong district,329.0,236107.7403536682
2018,1,chandel district,880.0,1376995.1405003848
2018,1,bishnupur district,7005.0,11341627.667845083
2018,1,senapati district,613.0,577840.1682329748
2018,1,pherzawl district,2.0,778.0896294258192
2018,1,churachandpur district,4081.0,11708258.721273843
2018,1,tengnoupal district,882.0,660028.7721459618
2018,1,imphal west district,29863.0,46026262.66627429
2018,2,kangpokpi district,6741.0,20315625.91653779
2018,2,noney district,1051.0,2486030.8565162863
2018,2,imphal east district,42065.0,54561898.7454827
2018,2,thoubal district,20689.0,17968719.216563758
2018,2,kakching district,3879.0,6411513.656549769
2018,2,jiribam district,2710.0,6467614.407545684
2018,2,ukhrul district,2800.0,6394470.819340965
2018,2,tamenglong district,1714.0,4747280.086110413
2018,2,kamjong district,340.0,446574.1126574864
2018,2,chandel district,1619.0,3525831.9511511945
2018,2,bishnupur district,11338.0,19352100.53894212
2018,2,senapati district,970.0,2034357.3575923676
2018,2,pherzawl district,11.0,1036.3525697348664
2018,2,churachandpur district,7110.0,18055703.27078783
2018,2,tengnoupal district,2080.0,6077962.2428630125
2018,2,imphal west district,46604.0,84363001.78828333
2018,3,kangpokpi district,9151.0,27937402.09243063
2018,3,noney district,1636.0,3959453.6371438224
2018,3,imphal east district,60511.0,89605715.78431109
2018,3,thoubal district,19399.0,34092748.23724542
2018,3,kakching district,4590.0,9968419.417644013
2018,3,jiribam district,3959.0,6601625.253335206
2018,3,ukhrul district,3600.0,9802720.723219434
2018,3,tamenglong district,2829.0,6192820.941522401
2018,3,kamjong district,349.0,673262.7657017015
2018,3,chandel district,2591.0,5588239.711362864
2018,3,bishnupur district,13649.0,24368236.711014666
2018,3,senapati district,1416.0,2555370.7700600782
2018,3,pherzawl district,48.0,97583.0827858364
2018,3,churachandpur district,8671.0,27468832.413289707
2018,3,tengnoupal district,3282.0,13385091.180977922
2018,3,imphal west district,53577.0,121033722.07207742
2018,4,kangpokpi district,13325.0,42081524.606101125
2018,4,noney district,2598.0,7315230.191123211
2018,4,imphal east district,54610.0,129176222.41262636
2018,4,thoubal district,24817.0,52899731.29086943
2018,4,kakching district,6508.0,13429124.004544508
2018,4,jiribam district,5444.0,13414981.155959103
2018,4,ukhrul district,4538.0,15201316.568829268
2018,4,tamenglong district,4866.0,13057576.00717781
2018,4,kamjong district,845.0,2822478.1128238714
2018,4,chandel district,4425.0,13092276.488481913
2018,4,bishnupur district,19048.0,37263259.12396772
2018,4,senapati district,2902.0,7569372.186811532
2018,4,pherzawl district,112.0,103445.61904358956
2018,4,churachandpur district,14801.0,54503246.75234864
2018,4,tengnoupal district,5426.0,22155446.62844094
2018,4,imphal west district,71845.0,181598328.15686065
2019,1,kangpokpi district,15937.0,42225052.52830845
2019,1,noney district,3526.0,7995454.970806831
2019,1,imphal east district,65076.0,147611078.93080652
2019,1,thoubal district,24257.0,47210976.00123881
2019,1,kakching district,6683.0,13774811.29579331
2019,1,jiribam district,5957.0,16988787.69086654
2019,1,ukhrul district,6222.0,16838560.88842248
2019,1,tamenglong district,6373.0,13975000.543136504
2019,1,kamjong district,994.0,2575925.7869967697
2019,1,chandel district,4711.0,14267105.401719611
2019,1,bishnupur district,19486.0,48193281.39036342
2019,1,senapati district,3382.0,7787710.744660139
2019,1,pherzawl district,189.0,363380.8157813267
2019,1,churachandpur district,16940.0,53360483.20022403
2019,1,tengnoupal district,6064.0,21054191.304917272
2019,1,imphal west district,79612.0,205676258.9300377
2019,2,kangpokpi district,16230.0,47129360.10420917
2019,2,noney district,3382.0,10075253.477492668
2019,2,imphal east district,60830.0,163251483.39407197
2019,2,thoubal district,20528.0,50609235.60475471
2019,2,kakching district,6912.0,16106582.072259707
2019,2,jiribam district,6285.0,17270321.134957515
2019,2,ukhrul district,7984.0,21521804.28243749
2019,2,tamenglong district,5763.0,15814788.021049991
2019,2,kamjong district,974.0,3032919.691310563
2019,2,chandel district,5816.0,18618364.59858592
2019,2,bishnupur district,17577.0,41645991.98921693
2019,2,senapati district,4057.0,9803824.584911618
2019,2,pherzawl district,226.0,354755.2995869209
2019,2,churachandpur district,15958.0,52974898.07418257
2019,2,tengnoupal district,6226.0,22523708.105631053
2019,2,imphal west district,78677.0,232056651.71484104
2019,3,kangpokpi district,23953.0,61269618.190953486
2019,3,noney district,4592.0,10163311.001115777
2019,3,imphal east district,79728.0,206224069.84990168
2019,3,thoubal district,25149.0,56874722.875841096
2019,3,kakching district,10786.0,21658629.89109012
2019,3,jiribam district,6684.0,15754766.09675824
2019,3,ukhrul district,11017.0,25516446.138604183
2019,3,tamenglong district,9939.0,22282886.130792048
2019,3,kamjong district,1537.0,3909906.0631627766
2019,3,chandel district,9230.0,20201420.061846677
2019,3,bishnupur district,23755.0,49667965.86779255
2019,3,senapati district,5730.0,12992196.559651546
2019,3,pherzawl district,370.0,763600.6287200841
2019,3,churachandpur district,23946.0,67550608.43753463
2019,3,tengnoupal district,7570.0,21841055.2655591
2019,3,imphal west district,101022.0,266880799.5036097
2019,4,kangpokpi district,28686.0,74931231.19366804
2019,4,noney district,6326.0,14165358.767545234
2019,4,imphal east district,96589.0,249197379.8585516
2019,4,thoubal district,32971.0,73727196.96627039
2019,4,kakching district,12984.0,31541265.82204684
2019,4,jiribam district,7943.0,19814795.85459569
2019,4,ukhrul district,12148.0,33065935.196690496
2019,4,tamenglong district,11954.0,27326669.89902964
2019,4,kamjong district,1618.0,5668618.53808438
2019,4,chandel district,11650.0,30393939.871451408
2019,4,bishnupur district,31835.0,72704593.78015086
2019,4,senapati district,7994.0,15860386.82079871
2019,4,pherzawl district,537.0,1737007.4828713536
2019,4,churachandpur district,26420.0,76031748.45585427
2019,4,tengnoupal district,9616.0,28805257.528178874
2019,4,imphal west district,150073.0,445926296.0528502
2020,1,kangpokpi district,33643.0,81400323.90620552
2020,1,noney district,8941.0,23331883.38449249
2020,1,imphal east district,97573.0,222479758.4250413
2020,1,thoubal district,40558.0,92413414.3395817
2020,1,kakching district,16690.0,37525920.22436564
2020,1,jiribam district,8704.0,20332072.3920429
2020,1,ukhrul district,13355.0,30659040.231015503
2020,1,tamenglong district,14451.0,31491246.17045552
2020,1,kamjong district,2768.0,6910208.366847619
2020,1,chandel district,13716.0,31278977.085135248
2020,1,bishnupur district,40172.0,83818557.86725357
2020,1,senapati district,9922.0,18344875.73618004
2020,1,pherzawl district,982.0,1624394.409407775
2020,1,churachandpur district,33637.0,84566221.4462608
2020,1,tengnoupal district,12297.0,33219739.526860356
2020,1,imphal west district,471392.0,1799193747.365805
2020,2,kangpokpi district,48617.0,105034881.0369594
2020,2,noney district,14604.0,44082720.7410252
2020,2,imphal east district,127255.0,269647863.43556607
2020,2,thoubal district,66183.0,158615301.51328385
2020,2,kakching district,30404.0,53791181.45126964
2020,2,jiribam district,13861.0,28862256.51424871
2020,2,ukhrul district,24243.0,43560417.96634197
2020,2,tamenglong district,21294.0,47020896.803083815
2020,2,kamjong district,4430.0,11168145.844261196
2020,2,chandel district,21517.0,49008541.100852005
2020,2,bishnupur district,70841.0,142299534.95281482
2020,2,senapati district,17187.0,27792929.58458709
2020,2,pherzawl district,1363.0,4220742.595320744
2020,2,churachandpur district,50818.0,128936170.25492851
2020,2,tengnoupal district,18676.0,50033115.318425305
2020,2,imphal west district,551775.0,2034861513.692541
2020,3,kangpokpi district,56646.0,141494952.88474357
2020,3,noney district,12955.0,42576247.00801732
2020,3,imphal east district,148992.0,357420385.46601486
2020,3,thoubal district,75667.0,178314817.40950677
2020,3,kakching district,33268.0,72744605.62932977
2020,3,jiribam district,17173.0,44785891.80461171
2020,3,ukhrul district,27857.0,63120519.96337035
2020,3,tamenglong district,24595.0,57102594.74572652
2020,3,kamjong district,5040.0,16944663.485157657
2020,3,chandel district,25158.0,63504521.07112962
2020,3,bishnupur district,82097.0,178752852.0332132
2020,3,senapati district,22336.0,47618195.960208856
2020,3,pherzawl district,2016.0,4920973.997680077
2020,3,churachandpur district,61160.0,179008408.76793516
2020,3,tengnoupal district,19244.0,50761115.42203704
2020,3,imphal west district,805964.0,3116905375.2218285
2020,4,kangpokpi district,74472.0,216458503.28856832
2020,4,noney district,14618.0,52819316.83640482
2020,4,imphal east district,179438.0,524041651.00012255
2020,4,thoubal district,87208.0,249311101.3829876
2020,4,kakching district,37180.0,96767393.90324816
2020,4,jiribam district,19898.0,56276520.99872882
2020,4,ukhrul district,32947.0,91688189.17603046
2020,4,tamenglong district,27674.0,77956516.78360562
2020,4,kamjong district,6676.0,21815826.79135724
2020,4,chandel district,31540.0,90473275.49273106
2020,4,bishnupur district,95869.0,267444206.38869548
2020,4,senapati district,27636.0,79537295.38666978
2020,4,pherzawl district,2329.0,4810299.528864712
2020,4,churachandpur district,71693.0,243354880.5430908
2020,4,tengnoupal district,23797.0,81989716.00595729
2020,4,imphal west district,894877.0,3447479864.951692
2021,1,kangpokpi district,63234.0,205050443.8236801
2021,1,noney district,12635.0,47249169.68840321
2021,1,imphal east district,161841.0,530028907.0928848
2021,1,thoubal district,72593.0,240713473.6681419
2021,1,kakching district,29803.0,92307870.36114596
2021,1,jiribam district,16697.0,58448279.73716202
2021,1,ukhrul district,22415.0,68745913.46443734
2021,1,tamenglong district,20962.0,72960342.05136192
2021,1,kamjong district,6312.0,24926447.76105148
2021,1,chandel district,23884.0,80445733.20656839
2021,1,bishnupur district,73777.0,255486792.7272072
2021,1,senapati district,22025.0,73777202.5143657
2021,1,pherzawl district,1714.0,4788028.467703758
2021,1,churachandpur district,62755.0,250250943.4094816
2021,1,tengnoupal district,19430.0,102554591.19717447
2021,1,imphal west district,1693458.0,4962553375.308464
2021,2,kangpokpi district,78765.0,236369410.09906265
2021,2,noney district,13296.0,49460189.27496501
2021,2,imphal east district,179337.0,491977805.9791717
2021,2,thoubal district,91264.0,268514237.4881532
2021,2,kakching district,37444.0,92311646.34027098
2021,2,jiribam district,21823.0,67560643.64335921
2021,2,ukhrul district,28524.0,81225585.7217874
2021,2,tamenglong district,24852.0,77929754.45097202
2021,2,kamjong district,6983.0,31394830.195748344
2021,2,chandel district,29178.0,90054101.93360364
2021,2,bishnupur district,89095.0,260900495.16290623
2021,2,senapati district,25681.0,70219657.8819672
2021,2,pherzawl district,1842.0,5443830.799674254
2021,2,churachandpur district,80524.0,273962339.3949944
2021,2,tengnoupal district,23771.0,94806974.44450316
2021,2,imphal west district,2353896.0,5697696459.585503
2021,3,kangpokpi district,94883.0,299760833.40438926
2021,3,noney district,16371.0,63161488.24690456
2021,3,imphal east district,226128.0,705081475.2381085
2021,3,thoubal district,113257.0,363547884.1177802
2021,3,kakching district,44277.0,128692670.00805303
2021,3,jiribam district,26615.0,80773937.39020777
2021,3,ukhrul district,35250.0,118509943.90387844
2021,3,tamenglong district,33266.0,108769884.2048046
2021,3,kamjong district,7567.0,32384455.496498216
2021,3,chandel district,36126.0,116052040.7894788
2021,3,bishnupur district,104901.0,320379628.1976948
2021,3,senapati district,30580.0,94805880.65418252
2021,3,pherzawl district,2176.0,6654015.070624737
2021,3,churachandpur district,109913.0,397548796.562021
2021,3,tengnoupal district,32351.0,133669134.59317195
2021,3,imphal west district,3027735.0,7437068961.027054
2021,4,kangpokpi district,107329.0,318563859.8204656
2021,4,noney district,18970.0,68519523.59000592
2021,4,imphal east district,268205.0,853764884.9988655
2021,4,thoubal district,130316.0,393043161.28167
2021,4,kakching district,43224.0,130159064.31913412
2021,4,jiribam district,30742.0,97241435.32166684
2021,4,ukhrul district,38665.0,142778895.31045908
2021,4,tamenglong district,40279.0,140792582.9323008
2021,4,kamjong district,8685.0,32152837.655377008
2021,4,chandel district,39891.0,131651667.09783676
2021,4,bishnupur district,113386.0,369885898.8351996
2021,4,senapati district,33983.0,119108747.24317984
2021,4,pherzawl district,2553.0,4851553.5065681385
2021,4,churachandpur district,121140.0,446895232.6851511
2021,4,tengnoupal district,40383.0,154956864.23616886
2021,4,imphal west district,3649688.0,9254105829.377775
2022,1,kangpokpi district,120614.0,361422857.4778744
2022,1,noney district,21683.0,81975537.65019315
2022,1,imphal east district,298053.0,926298622.7916504
2022,1,thoubal district,159443.0,465999965.9324683
2022,1,kakching district,45714.0,129009720.36301751
2022,1,jiribam district,33214.0,106952141.35335836
2022,1,ukhrul district,45977.0,163211543.8876433
2022,1,tamenglong district,53325.0,182059187.8775179
2022,1,kamjong district,10050.0,38396927.57850355
2022,1,chandel district,46964.0,156821048.33140564
2022,1,bishnupur district,129775.0,410979761.59592944
2022,1,senapati district,41815.0,150533112.28282666
2022,1,pherzawl district,3014.0,6196514.84182024
2022,1,churachandpur district,132079.0,478282953.14129984
2022,1,tengnoupal district,42399.0,154983910.95505172
2022,1,imphal west district,4129560.0,10331377272.313238
2022,2,kangpokpi district,127346.0,360381229.2430087
2022,2,noney district,23197.0,84254940.12916884
2022,2,imphal east district,334382.0,1017003992.8811904
2022,2,thoubal district,179962.0,489921006.2514488
2022,2,kakching district,45754.0,124881636.16645998
2022,2,jiribam district,32691.0,103428721.0901084
2022,2,ukhrul district,48388.0,165524493.50724024
2022,2,tamenglong district,48779.0,158669784.21199045
2022,2,kamjong district,10915.0,37728133.785688624
2022,2,chandel district,44845.0,161255425.28835768
2022,2,bishnupur district,132234.0,427663723.9826204
2022,2,senapati district,43777.0,137415599.89701584
2022,2,pherzawl district,2855.0,8843983.191407474
2022,2,churachandpur district,130821.0,445674066.4756689
2022,2,tengnoupal district,41686.0,165158485.2610599
2022,2,imphal west district,4858000.0,11035105413.78688
2022,3,kangpokpi district,137088.0,382055039.8651606
2022,3,noney district,24931.0,85439369.23237866
2022,3,imphal east district,401052.0,1106024473.2650971
2022,3,thoubal district,198398.0,502784611.8050358
2022,3,kakching district,114178.0,269711112.45492435
2022,3,jiribam district,39634.0,115824259.87868571
2022,3,ukhrul district,48127.0,165404721.91649568
2022,3,tamenglong district,48889.0,150947198.95233533
